id,wall_len,src_x,src_y,src_z,dst_x,dst_y,dst_z
354950,30.0,-53.447415855252174,23.37850714745408,0.0,-23.447415855252174,23.378507147453981,0.0
355008,30.0,-23.447415855252174,23.378507147453981,0.0,-23.447415855252334,-6.6214928525460195,0.0
355040,29.99999999999984,-23.447415855252334,-6.6214928525460195,0.0,-53.447415855252174,-6.6214928525459227,0.0
355115,30.000000000000004,-53.447415855252174,-6.6214928525459227,0.0,-53.447415855252125,23.37850714745408,0.0
355311,15.0,-38.447415855252174,23.37850714745403,0.0,-38.447415855252196,8.3785071474540302,0.0
355352,29.999999999999893,-53.447415855252146,8.37850714745408,0.0,-23.447415855252252,8.3785071474539823,0.0
